name_last,name_first,bpid,key_mlbam,key_bbref,key_fangraphs,mlb_played_last
Swift,Bill,29663,123053,swiftbi02,1012788,1998
Swift,Bob,29664,123052,swiftbo01,1012789,1953
Swigart,Oad,29665,123055,swigaoa01,1012790,1940
Swigler,Ad,29666,123056,swiglad01,1012791,1917
Swihart,Blake,70407,596119,swihabl01,13176,2019
Swindell,Greg,326,123057,swindgr01,76,2002
Swindell,Josh,29667,123058,swindjo01,1012793,1913
Swindells,Charlie,29668,123059,swindch01,1012792,1904
Swindle,R.J.,52287,449881,swindrj01,539,2009
Swingle,Paul,18263,123060,swingpa01,1012794,1993
Swisher,Nick,31623,430897,swishni01,4599,2015
Swisher,Steve,29669,123061,swishst01,1012795,1982
Switzer,Jon,31653,408304,switzjo01,1786,2009
Swoboda,Ron,29670,123062,swoboro01,1012796,1973
Swormstedt,Len,29671,123063,swormle01,1012797,1906
,,,-1,sydnodo01,-1,1944
Sykes,Bob,29672,123064,sykesbo01,1012798,1981
,,,-1,sykesdo01,-1,1924
,,,-1,sykesme01,-1,1926
,,,-1,,-1,
Sylvester,Lou,29673,123065,sylvelo01,1012799,1887
Syndergaard,Noah,67132,592789,syndeno01,11762,2021
Szapucki,Thomas,106984,663378,szaputh01,21065,2021
Szczur,Matt,65918,519333,szczuma01,11255,2018
Szekely,Joe,29674,123066,szekejo01,1012800,1953
Szotkiewicz,Ken,29675,123067,szotkke01,1012801,1970
Szuminski,Jason,43431,430835,szumija01,1881,2004
Tabaka,Jeff,29676,123068,tabakje01,1012802,2001
Tabata,Jose,49082,467798,tabatjo01,2411,2015
Tabb,Jerry,29677,123069,tabbje01,1012803,1978
Taber,John,29678,123071,taberjo01,1012804,1890
Taber,Lefty,29679,123070,taberle01,1012805,1927
Tabler,Pat,29680,123072,tablepa01,1012806,1992
Tabor,Greg,29681,123073,taborgr01,1012807,1987
Tabor,Jim,29682,123074,taborji01,1012808,1947
Tackett,Jeff,18264,123075,tackeje01,1012809,1994
Tadano,Kazuhito,45370,430954,tadanka01,1917,2005
Taff,John,29683,123076,taffjo01,1012810,1913
Taguchi,So,213,408039,tagucso01,1186,2009
Taijeron,Travis,69960,607369,taijetr01,11935,2017
Taillon,Jameson,68694,592791,taillja01,11674,2021
Taitt,Doug,29684,123077,taittdo01,1012811,1932
Takahashi,Hisanori,43454,538227,takahhi01,10091,2013
Takahashi,Ken,43456,548092,takahke01,5044,2009
Takatsu,Shingo,43474,430968,takatsh01,1896,2005
Talbot,Bob,29685,123079,talbobo01,1012812,1954
Talbot,Fred,29686,123078,talbofr01,1012813,1970
,,,-1,,-1,
Talbot,Mitch,49093,452676,talbomi01,4961,2011
Talcott,Roy,29687,123080,talcoro01,1012814,1943
Tallet,Brian,1125,425226,tallebr01,1646,2011
Talton,Tim,29688,123081,taltoti01,1012815,1967
Tam,Jeff,963,134641,tamje01,940,2003
Tamargo,John,29689,123082,tamarjo01,1012816,1980
Tamulis,Vito,29690,123083,tamulvi01,1012817,1941
Tanaka,Kensuke,43505,547887,tanakke01,14448,2013
Tanaka,Masahiro,59473,547888,tanakma01,15764,2020
Tanana,Frank,29691,123084,tananfr01,1012818,1993
Tankersley,Dennis,643,407807,tankede01,1054,2004
Tankersley,Leo,29692,123085,tankele01,1012819,1925
Tankersley,Taylor,45590,452237,tanketa01,8249,2010
Tannehill,Jesse,29693,123086,tanneje01,1012822,1911
Tannehill,Lee,29694,123087,tannele01,1012823,1912
,,,-1,tanne02,-1,1937
Tanner,Bruce,29695,123088,tannebr01,1012820,1985
Tanner,Chuck,29696,123089,tannech01,1012821,1962
Tapani,Kevin,29697,123090,tapanke01,1012824,2001
Tapia,Domingo,67397,593619,tapiado01,12178,2021
Tapia,Raimel,69615,606132,tapiara01,14350,2021
,,,-1,taplejo01,-1,1933
,,,-1,tapleto01,-1,1933
Tappan,Walter,29698,123091,tappawa01,1012825,1914
Tappe,El,29699,123092,tappeel01,1012826,1962
Tappe,Ted,29700,123093,tappete01,1012827,1955
Tarasco,Tony,15129,123094,tarasto01,1486,2002
Tarbert,Arlie,29701,123095,tarbear01,1012828,1928
Tarpley,Stephen,70814,605501,tarplst01,15859,2021
Tartabull,Danny,18165,123096,tartada01,1012829,1997
Tartabull,Jose,29702,123097,tartajo01,1012830,1970
Tartamella,Travis,59270,502023,tartatr01,6748,2015
Tarver,La Schelle,29703,123098,tarvela01,1012831,1986
Tasby,Willie,29704,123099,tasbywi01,1012832,1963
Taschner,Jack,43533,435620,taschja01,2766,2010
Tata,Jordan,46806,450265,tatajo01,5999,2007
,,,-1,,-1,
Tate,Al,29705,123106,tateal01,1012833,1946
Tate,Bennie,29706,123101,tatebe01,1012834,1934
Tate,Dillon,106989,622253,tatedi01,17796,2021
Tate,Hughie,29707,123102,tatehu01,1012835,1905
Tate,Lee,29708,123103,tatele01,1012836,1959
Tate,Pop,29709,123100,tatepo01,1012837,1890
Tate,Randy,29710,123104,tatera01,1012838,1975
,,,-1,tatero01,-1,1937
Tate,Stu,29711,123105,tatest01,1012839,1989
,,,-1,,-1,
Tateyama,Yoshinori,43538,599899,tateyyo01,11651,2012
Tatis,Fernando,108651,665487,tatisfe02,19709,2021
Tatis,Fernando,424,123107,tatisfe01,798,2010
Tatis,Ramon,29712,123108,tatisra01,1012840,1998
Tatum,Craig,49102,461874,tatumcr01,7468,2011
,,,-1,tatumgo01,-1,1948
Tatum,Jarvis,29713,123110,tatumja01,1012841,1970
Tatum,Jim,29714,123109,tatumji01,1012842,1998
Tatum,Ken,29715,123111,tatumke01,1012843,1974
Tatum,Tommy,29716,123112,tatumto01,1012844,1947
Taubenheim,Ty,46807,457458,taubety01,5561,2008
Taubensee,Eddie,29717,123113,taubeed01,1012845,2001
Tauby,Fred,29718,123114,taubyfr01,1012846,1937
Tauchman,Mike,103523,643565,tauchmi01,15274,2021
Tauscher,Walt,29719,123115,tauscwa01,1012847,1931
Taussig,Don,29720,123116,taussdo01,1012848,1962
Tavarez,Jesus,29721,123117,tavarje01,1012849,1998
Tavarez,Julian,530,123118,tavarju01,541,2009
Tavener,Jackie,29722,123119,tavenja01,1012850,1929
Taveras,Alex,29723,123120,taveral01,1012851,1983
Taveras,Frank,29724,123121,taverfr01,1012852,1982
Taveras,Leody,107293,665750,taverle01,18900,2021
Taveras,Oscar,66418,570805,taveros01,11173,2014
Taveras,Willy,43553,430838,taverwi01,1876,2010
,,,-1,taylo13,-1,1935
,,,-1,taylo12,-1,1920
,,,-1,taylo14,-1,1942
Taylor,Aaron,1185,407818,tayloaa01,1627,2004
,,,-1,tayloal01,-1,1933
Taylor,Andrew,58730,476531,tayloan01,7896,2012
Taylor,Arlas,29725,123123,tayloar01,1012853,1921
Taylor,Beau,69938,607333,taylobe11,12384,2020
Taylor,Ben,106995,664701,taylobe10,18114,2018
Taylor,Ben,29726,123125,taylobe01,1012854,1912
Taylor,Ben,138437,506639,taylobe99,-1,1929
Taylor,Ben,29727,123124,taylobe02,1012855,1955
Taylor,Bill,29728,123164,taylobi03,1012858,1958
Taylor,Billy,29729,123162,taylobi01,1012856,1887
Taylor,Billy,29730,123161,taylobi02,1012857,1898
Taylor,Billy,29731,123163,taylobi04,1012859,2001
Taylor,Blake,102762,642130,taylobl01,16418,2021
,,,-1,taylobo02,-1,1945
Taylor,Bob,29732,123152,taylobo01,1012860,1970
Taylor,Bruce,29733,123126,taylobr01,1012861,1979
,,,-1,tayloci01,-1,1921
,,,-1,tayloca02,-1,1942
Taylor,Carl,29734,123128,tayloca01,1012862,1973
Taylor,C,29735,123127,tayloch01,1012863,1925
Taylor,Chris,100496,621035,tayloch03,13757,2021
Taylor,Chuck,29736,123129,tayloch02,1012864,1976
Taylor,Danny,29737,123130,tayloda01,1012865,1936
Taylor,Dorn,29738,123131,taylodo01,1012866,1990
Taylor,Luther,29739,123149,taylodu01,1012867,1908
Taylor,Dwight,29740,123132,taylodw01,1012868,1986
Taylor,Ed,29741,123133,tayloed01,1012869,1903
Taylor,Ed,29742,123134,tayloed02,1012870,1926
Taylor,Fred,29743,123136,taylofr01,1012871,1952
Taylor,Gary,29744,123137,tayloga01,1012872,1969
Taylor,George,138457,492695,tayloge99,-1,
Taylor,Graham,51093,501869,taylogr01,3719,2009
Taylor,Harry,29746,123140,tayloha02,1012874,1932
Taylor,Harry,29747,123142,tayloha03,1012875,1952
Taylor,Harry,29745,123139,tayloha01,1012873,1893
Taylor,Harry,29748,123138,tayloha05,1012877,1957
Taylor,Hawk,29749,123151,tayloha04,1012876,1970
Taylor,Jack,29750,123145,tayloja01,1012878,1899
,,,-1,tayloja02,1012879,1907
,,,-1,tayloje01,-1,1946
Taylor,Joe,29752,123144,taylojo01,1012880,1959
,,,-1,taylojo05,-1,1937
,,,-1,,-1,
,,,-1,taylojo03,-1,1925
,,,-1,taylojo04,-1,1945
Taylor,Josh,105400,657031,taylojo02,17359,2021
Taylor,Kerry,29753,123147,tayloke01,1012881,1994
Taylor,Leo,29754,123148,taylole01,1012882,1923
,,,-1,taylole02,-1,1934
Taylor,Live Oak,29755,123135,tayloli01,1012883,1884
Taylor,Michael A.,66594,572191,taylomi02,11489,2021
Taylor,Michael,56843,446345,taylomi01,2591,2014
Taylor,Pete,29756,123159,taylope01,1012884,1952
,,,-1,taylora01,-1,1944
Taylor,Reggie,805,150114,taylore01,358,2005
Taylor,Ron,29757,123154,tayloro01,1012885,1972
,,,-1,tayloro02,-1,1939
,,,-1,taylosa03,-1,1926
Taylor,Sammy,29758,123155,taylosa02,1012887,1963
Taylor,Scott,29761,123156,taylosc02,1012889,1995
Taylor,Scott,29760,123153,taylosc01,1012888,1993
,,,-1,taylost01,-1,1920
Taylor,Terry,29762,123157,taylote01,1012890,1988
Taylor,Tommy,29763,123158,tayloto01,1012891,1924
Taylor,Tony,29764,123122,tayloto02,1012892,1976
Taylor,Tyrone,100630,621438,tayloty01,13675,2021
Taylor,Wade,29765,123160,taylowa01,1012893,1991
,,,-1,,-1,
Taylor,Wiley,29766,123150,taylowi01,1012894,1914
Taylor,Zachary,29767,123165,tayloza01,1012895,1874
Taylor,Zack,29768,123143,tayloza02,1012896,1935
Tazawa,Junichi,58984,547749,tazawju01,4079,2018
Teachout,Bud,29769,123166,teachbu01,1012897,1932
Teaford,Everett,51094,501870,teafoev01,3732,2015
Teagarden,Taylor,46822,460003,teagata01,5199,2015
Teahen,Mark,43583,433597,teahema01,4511,2011
,,,-1,teaslro01,-1,1948
Tebbetts,Birdie,29770,123167,tebbebi01,1012898,1952
Tebeau,George,29771,123169,tebeage01,1012899,1895
Tebeau,Patsy,29772,123170,tebeapa01,1012900,1900
Tebeau,Pussy,29773,123168,tebeapu01,1012901,1895
Tedrow,Al,29774,123171,tedroal01,1012902,1914
Teed,Dick,29775,123172,teeddi01,1012903,1953
Teheran,Julio,58731,527054,teherju01,6797,2021
Teixeira,Mark,16631,407893,teixema01,1281,2016
Tejada,Miguel,964,123173,tejadmi01,941,2013
Tejada,Ruben,56850,514913,tejadru01,5519,2019
Tejada,Wilfredo,29776,123174,tejadwi01,1012904,1988
Tejeda,Anderson,107006,660731,tejedan01,19909,2021
Tejeda,Robinson,43601,434565,tejedro01,2575,2011
Tejera,Michael,531,150373,tejermi01,542,2005
Tekotte,Blake,58733,493574,tekotbl01,8810,2013
Tekulve,Kent,29777,123175,tekulke01,1012905,1989
Telemaco,Amaury,29778,123176,telemam01,1802,2005
Telford,Anthony,15207,123177,telfoan01,1282,2002
,,,-1,,-1,
Telgheder,Dave,29779,123178,telghda01,1012906,1998
Telis,Tomas,59818,542513,telisto01,10067,2018
Tellez,Rowdy,102764,642133,tellero01,15679,2021
Tellmann,Tom,29780,123179,tellmto01,1012907,1985
Temple,Johnny,29781,123180,templjo01,1012910,1964
Templeton,Chuck,29782,123181,templch01,1012908,1956
Templeton,Garry,29783,123182,templga01,1012909,1991
Tenace,Gene,29784,123183,tenacge01,1012911,1983
Tener,John,29785,123184,tenerjo01,1012912,1890
Tennant,Jim,29786,123185,tennaji01,1012913,1929
Tennant,Tom,29787,123186,tennato01,1012914,1912
Tenney,Fred,29788,123187,tennefr01,1012915,1884
Tenney,Fred,29789,123188,tennefr02,1012916,1911
Tepedino,Frank,29790,123189,tepedfr01,1012917,1975
Tepera,Ryan,60107,572193,teperry01,10291,2021
Tepesch,Nick,68410,519344,tepesni01,11716,2017
Tepsic,Joe,29791,123190,tepsijo01,1012918,1946
Terdoslavich,Joey,65919,519345,terdojo01,10593,2015
Terlecki,Bob,29792,123191,terlebo01,1012919,1972
Terlecky,Greg,29793,123192,terlegr01,1012920,1975
Terpko,Jeff,29794,123193,terpkje01,1012921,1977
Terrell,Jerry,29795,123195,terreje01,1012922,1980
,,,-1,terrela01,-1,1925
Terrell,Tom,29796,123196,terreto01,1012923,1886
Terrell,Walt,29797,123194,terrewa01,1012924,1992
Terrero,Luis,31434,407880,terrelu01,1765,2007
Terry,Adonis,29799,123202,terryad01,1012926,1897
Terry,Bill,29800,123203,terrybi01,1012927,1936
Terry,Curtis,107011,663799,terrycu01,18881,2021
,,,-1,terryfe01,-1,1945
Terry,John,29801,123198,terryjo01,1012928,1903
Terry,Ralph,29802,123200,terryra01,1012929,1967
Terry,Scott,29803,123201,terrysc01,1012930,1991
,,,-1,terryta01,-1,1936
Terry,(Unknown),29798,123197,terry01,1012925,1875
Terry,Yank,29804,123199,terryya01,1012931,1945
Terry,Zeb,29805,123204,terryze01,1012932,1922
Terwilliger,Dick,29806,123205,terwidi01,1012933,1932
Terwilliger,Wayne,29807,123206,terwiwa01,1012934,1960
Tesch,Al,29808,123207,teschal01,1012935,1915
Tesreau,Jeff,29809,123208,tesreje01,1012936,1918
Tessmer,Jay,29810,136585,tessmja01,851,2002
Testa,Nick,29811,123209,testani01,1012937,1958
Tettelbach,Dick,29812,123210,tettedi01,1012938,1957
Tettleton,Mickey,18109,123211,tettlmi01,1012939,1997
Teufel,Tim,29813,123212,teufeti01,1012940,1993
Teut,Nate,532,400137,teutna01,1487,2002
Tewksbury,Bob,29814,123213,tewksbo01,1012941,1998
Texeira,Kanekoa,52246,444427,texeika01,334,2011
Textor,George,29815,123214,textoge01,1012942,1915
Thacker,Moe,29816,123215,thackmo01,1012943,1963
Thaiss,Matt,108661,642136,thaisma01,19318,2021
Thake,Al,29817,123216,thakeal01,1012944,1872
Thames,Eric,59346,519346,thameer01,3711,2020
Thames,Marcus,1611,407801,thamema01,1523,2011
Thatcher,Grant,29818,123217,thatcgr01,1012945,1904
Thatcher,Joe,49580,491159,thatcjo01,4620,2015
Thayer,Dale,45591,445612,thayeda01,5032,2015
Thayer,Greg,29819,123218,thayegr01,1012946,1978
Theis,Jack,29820,123219,theisja01,1012948,1920
Theiss,Duane,29821,123220,theisdu01,1012947,1978
Theobald,Ron,29822,123221,theobro01,1012949,1972
Theodore,George,29823,123222,theodge01,1012950,1974
Theriot,Ryan,43648,444135,theriry01,3811,2012
Therrien,Jesen,68540,592279,dygesje01,15853,2017
Thesenga,Jug,29824,123223,theseju01,1012951,1944
Thevenow,Tommy,29825,123224,theveto01,1012952,1938
Thiel,Bert,29826,123225,thielbe01,1012953,1952
Thielbar,Caleb,60922,573204,thielca01,10078,2021
Thielman,Henry,29827,123226,thielhe01,1012954,1903
Thielman,Jake,29828,123227,thielja01,1012955,1908
Thies,Dave,29829,123228,thiesda01,1012956,1963
Thies,Jake,29830,123229,thiesja01,1012957,1955
Thigpen,Bobby,17997,123230,thigpbo01,1012958,1994
Thigpen,Curtis,45482,450303,thigpcu01,8260,2008
Thobe,J. J.,18212,123231,thobej1,1012959,1995
Thobe,Tom,29831,123232,thobeto01,1012960,1996
Thoenen,Dick,29832,123233,thoendi01,1012961,1967
Thole,Josh,46730,489365,tholejo01,9689,2016
Thomas,Andres,29833,123235,thomaan01,1012962,1990
Thomas,Bill,29834,123267,thomabi01,1012964,1902
Thomas,Blaine,29835,123236,thomabl01,1012965,1911
Thomas,Brad,1516,346801,thomabr01,757,2011
Thomas,Bud,29837,123253,thomabu02,1012967,1951
Thomas,Bud,29836,123257,thomabu01,1012966,1941
Thomas,Carl,29838,123237,thomaca01,1012968,1960
Thomas,Charles,43679,433595,thomach01,2962,2005
Thomas,Claude,29839,123240,thomacl01,1012969,1916
Thomas,Clete,49005,460004,thomacl02,3373,2013
,,,-1,thomacl03,-1,1938
Thomas,Dan,29840,123241,thomada01,1012970,1977
,,,-1,thomada04,-1,1940
,,,-1,thomada02,-1,1931
,,,-1,thomada03,-1,1946
,,,-1,thomaor01,-1,1944
Thomas,Derrel,29841,123242,thomade01,1012971,1985
Thomas,Dillon,70491,605504,thomadi01,12719,2021
,,,-1,thomaer02,-1,1945
,,,-1,thomaew01,-1,1924
Thomas,Fay,29842,123243,thomafa01,1012973,1935
Thomas,Frank,1562,123245,thomafr04,255,2008
Thomas,Frank,29843,123246,thomafr03,1012976,1966
,,,-1,thomafr99,-1,
Thomas,Fred,29844,123247,thomafr02,1012975,1920
Thomas,Frosty,29845,123244,thomafr01,1012974,1905
Thomas,George,29846,123248,thomage01,1012978,1971
Thomas,Gorman,29847,123251,thomago01,1012979,1986
Thomas,Herb,29848,123249,thomahe01,1012980,1927
,,,-1,thomahe02,-1,1929
Thomas,Ian,100700,621962,thomaia01,13881,2015
,,,-1,thomaik01,-1,1932
Thomas,Ira,29849,123250,thomair01,1012981,1915
,,,-1,thomajo01,-1,1947
,,,-1,thomaju02,-1,1926
Thomas,Justin,49004,476206,thomaju01,9910,2012
Thomas,Kite,29850,123254,thomaki01,1012982,1953
,,,-1,thomal04,-1,1929
,,,-1,thomala03,-1,1940
Thomas,Lane,104926,657041,thomala02,16939,2021
Thomas,Larry,29851,123255,thomala01,1012983,1997
Thomas,Lee,29852,123252,thomale03,1012986,1968
Thomas,Lefty,29853,123239,thomale01,1012984,1926
Thomas,Leo,29854,123256,thomale02,1012985,1952
,,,-1,thomama01,-1,1937
Thomas,Mike,18110,123258,thomami01,1012987,1995
Thomas,Myles,29855,123259,thomamy01,1012988,1930
,,,-1,thomane01,-1,1947
Thomas,Pinch,29856,123238,thomapi01,1012989,1921
Thomas,Ray,29857,123260,thomara01,1012990,1938
Thomas,Red,29858,123261,thomare01,1012991,1921
Thomas,Roy,29860,123263,thomaro02,1012993,1987
Thomas,Roy,29859,123262,thomaro01,1012992,1911
Thomas,Stan,29861,123264,thomast01,1012994,1977
Thomas,Tom,29862,123265,thomato01,1012995,1900
Thomas,Tommy,29863,123234,thomato02,1012996,1937
Thomas,Valmy,29864,123266,thomava01,1012997,1961
Thomas,Walt,29865,123268,thomawa01,1012998,1908
,,,-1,thomawa02,-1,1946
Thomason,Art,29866,123269,thomaar01,1012963,1910
,,,-1,thomach02,-1,1942
Thomason,Erskine,29867,123270,thomaer01,1012972,1974
Thomasson,Gary,29868,123271,thomaga01,1012977,1980
Thome,Jim,1127,123272,thomeji01,409,2012
,,,-1,thomp04,-1,1921
,,,-1,thomp09,-1,1939
,,,-1,thomp06,-1,1923
,,,-1,thomp07,-1,1926
,,,-1,thomp10,-1,1948
,,,-1,thomp08,-1,1926
,,,-1,thomp05,-1,1921
Thompson,Aaron,49018,457744,thompaa01,999,2015
,,,-1,thompam99,-1,
Thompson,Andy,29870,276546,thompan02,1013000,2000
Thompson,Bobby,29872,123275,thompbo01,1013002,1978
Thompson,Brad,45592,433581,thompbr01,4911,2010
Thompson,Danny,29873,123277,thompda01,1013003,1976
Thompson,Daryl,49021,444354,thompda02,6603,2011
Thompson,Derek,43724,425663,thompde01,2126,2005
Thompson,Don,29874,123279,thompdo01,1013004,1954
Thompson,Forrest,29875,123278,thompfo01,1013005,1949
Thompson,Frank,29876,123281,thompfr01,1013006,1875
Thompson,Frank,29877,123282,thompfr02,1013007,1920
,,,-1,thompfr04,-1,1948
Thompson,Fresco,29878,123295,thompfr03,1013008,1934
Thompson,Fuller,29879,123283,thompfu01,1013009,1911
Thompson,Junior,29887,123280,thompju01,1013017,1947
,,,-1,thompgu02,-1,1920
Thompson,Gus,29880,123291,thompgu01,1013010,1906
Thompson,Hank,29881,123285,thompha02,1013012,1956
,,,-1,thompha03,-1,1931
Thompson,Harry,29882,123284,thompha01,1013011,1919
Thompson,Homer,29883,123286,thompho01,1013013,1912
Thompson,Jake,100731,622097,thompja03,14371,2018
Thompson,Jason,29884,123288,thompja01,1013014,1986
Thompson,Jason,29885,123289,thompja02,1013015,1996
Thompson,Jocko,29886,123293,thompjo01,1013016,1951
Thompson,Justin,29888,123294,thompju02,8217,2005
Thompson,Keegan,101639,624522,thompke02,19795,2021
Thompson,Kevin,31801,453911,thompke01,7044,2007
Thompson,Lee,29889,123290,thomple01,1013018,1921
,,,-1,thomple02,-1,1940
Thompson,Mark,29890,123296,thompma01,1013019,2000
Thompson,Mason,109267,666168,thompma02,21850,2021
Thompson,Mike,29891,123297,thompmi01,1013020,1975
Thompson,Mike,43723,445120,thompmi03,2735,2007
,,,-1,,-1,
Thompson,Milt,17728,123298,thompmi02,1013021,1996
,,,-1,,-1,
Thompson,Rich,43719,430829,thompri02,1883,2012
Thompson,Rich,29892,123299,thompri01,1013022,1990
Thompson,Rich,49029,460366,thompri03,6422,2012
Thompson,Robby,17923,123300,thompro01,1013023,1996
Thompson,Ryan,104928,657044,thompry02,16647,2021
Thompson,Ryan,160,123302,thompry01,713,2002
Thompson,Sam,29893,123303,thompsa01,1013024,1906
,,,-1,thompsa03,-1,1942
,,,-1,thompsa02,-1,1932
Thompson,Scot,29894,123305,thompsc01,1013025,1985
Thompson,Shag,29895,123287,thompsh01,1013026,1916
Thompson,Taylor,60040,543853,thompta01,10019,2014
Thompson,Tim,29896,123276,thompti01,1013027,1958
Thompson,Tommy,29897,123304,thompto01,1013028,1912
Thompson,Tommy,29898,123301,thompto02,1013029,1939
Thompson,Trayce,60737,572204,thomptr01,9952,2021
Thompson,Tug,29899,123292,thomptu01,1013030,1884
Thompson,Will,29900,123306,thompwi01,1013031,1892
Thompson,Zach,71326,605507,thompza01,16094,2021
,,,639285,,-1,
Thomson,Bobby,29901,123308,thomsbo01,1013032,1960
Thomson,John,585,123307,thomsjo01,453,2007
Thomson,Rob,88210,479080,,-1,
Thon,Dickie,17961,123309,thondi01,1013033,1993
Thoney,Jack,29902,123310,thoneja01,1013034,1911
Thormahlen,Hank,29903,123311,thormha01,1013035,1925
Thorman,Scott,31360,429801,thormsc01,2238,2007
Thormodsgard,Paul,29904,123312,thormpa01,1013036,1979
Thornburg,Tyler,67137,592804,thornty01,10688,2020
,,,-1,thornge01,-1,1946
Thornton,Andre,29905,123313,thornan01,1013037,1987
,,,-1,thornja01,-1,1932
Thornton,John,29906,123314,thornjo01,1013038,1892
Thornton,Lou,29907,123315,thornlo01,1013039,1990
Thornton,Matt,31683,407819,thornma01,1918,2016
Thornton,Otis,29908,123316,thornot01,1013040,1973
Thornton,Trent,107018,663423,thorntr01,17948,2021
Thornton,Walter,29909,123317,thornwa01,1013041,1898
Thorpe,Bob,29910,123318,thorpbo01,1013042,1953
Thorpe,Bob,29911,123320,thorpbo02,1013043,1955
Thorpe,Jim,29912,123319,thorpji01,1013044,1919
Thorpe,Lewis,102223,626929,thorple01,15906,2021
Thrasher,Buck,29913,123321,thrasbu01,1013045,1917
Threets,Erick,31473,408069,threeer01,3158,2010
Throneberry,Faye,29914,123323,thronfa01,1013046,1961
Throneberry,Marv,29915,123322,thronma01,1013047,1963
Throop,George,29916,123324,throoge01,1013048,1979
Thuman,Lou,29917,123325,thumalo01,1013049,1940
,,,-1,thurm02,-1,1932
,,,-1,thurm03,-1,1937
Thurman,Bob,29918,123328,thurmbo01,1013050,1959
Thurman,Corey,1017,407903,thurmco01,1324,2003
Thurman,Gary,29919,123326,thurmga01,1013051,1997
Thurman,Mike,1613,123327,thurmmi01,852,2002
Thurmond,Mark,29920,123329,thurmma01,1013052,1990
,,,-1,thurs02,-1,1938
Thurston,Joe,382,407871,thursjo01,673,2011
Thurston,Sloppy,29921,123330,thurssl01,1013053,1933
Tiant,Luis,29922,123331,tiantlu01,1013054,1982
,,,-1,tiantlu02,-1,1947
Tibbs,Jay,29923,123332,tibbsja01,1013055,1990
Tice,Ty,110941,676709,ticety01,20177,2021
Tichenor,Todd,147495,429805,,-1,
Tidrow,Dick,29924,123333,tidrodi01,1013056,1984
Tiefenauer,Bobby,29925,123334,tiefebo01,1013057,1968
Tiefenthaler,Verle,29926,123335,tiefeve01,1013058,1962
